id	count	hate_speech	offensive_language	neither	class	tweet
179	3	1	2	0	1	"""@Lipe_the_Great: & # 8220; @ h0rheyd:"" @Lipe_the_Great: Shut up zoe ""fight me pussy & # 8221; for zoe; Είμαι καλός, φίλε."" Είσαι καλή κυρία. Προχωρήστε τώρα "
180	3	0	3	0	1	"""@LolaaIsDope: Lmao γαμημένο φίδι σκύλες"" @ em "
181	3	0	3	0	1	"""@Loveable_Aizah: Μεγάλες τσάπες λεία παντού και # 128525;"" καταραμένο & # 127807; & # 128064; & # 127807; "
182	3	0	0	3	2	"""@MLBNetwork: Μείνετε συντονισμένοι στο @MLBNetwork για μια ενημέρωση σχετικά με την αναφορά ότι το @Yankees 1B @ teixeiramark25 θα κυκλοφορήσει 8-10 εβδομάδες"" @ dliming35 #bum "
183	3	0	0	3	2	"""@M_Rad: & # 8220; @DezDLT:"" Παίζω ποδόσφαιρο, εξαπατώ κορίτσια και φοράω χακί χρωματισμένα φορτία ""κούρεμα http://t.co/tYCIhD6PkW&#8221; ναι lmfao"" @ soccerboy_04 "
184	3	0	3	0	1	"""@MadFlyentist: Το Όρεγκον πνίγει κάθε χρόνο από το πρόγραμμα σκουπιδιών"" RFT "
185	3	0	3	0	1	"""@MannyDiesel: Def not cowboy lol RT @ArtofFloyd: Ο Terrell Owens ήταν ο καλύτερος Eagle & Cowboy ποτέ"" .. ο φίλος φώναξε σαν σκύλα στην τηλεόραση, πέρα από τον Romo "
186	3	3	0	0	0	"""@MarkRoundtreeJr: LMFAOOOO ΜΙΣΑ ΜΑΥΡΟ ΑΤΟΜΑ https://t.co/RNvD2nLCDR"" Αυτός είναι ο λόγος για τον οποίο υπάρχουν μαύροι και συμπαίκτες "
187	3	0	3	0	1	"""@ Master11_: @ 20ToLife_ @GabrielaStarr Πώς θα μπορούσατε να το κάνετε αυτό για μένα σκύλα"" ισχυρό "
188	3	0	1	2	2	"""@ MaxMayo77: http://t.co/3Jk4kR44X3"" ένας τσαντισμένος πατέρας. Θα γλείφω τα βρώμικα πέλματα του ενώ κοιμόταν. "
189	3	0	1	2	2	"""@ MaxMayo77: http://t.co/PrrskknqRv"" αγάπη frat αγόρι με μαλακά μακριά σόλα "
190	3	0	1	2	2	"""@ MaxMayo77: http://t.co/XpSC3makgJ"" σέξι παιδιά με καυτές σόλες και καμάρες. "
191	3	0	3	0	1	"""@MegamindNick: @white_thunduh nah fam Πρέπει να εξαπατήσω με τις τσάπες"" εξαρτάται από τη γυναίκα που νιώθω "
192	3	0	0	3	2	"""@Mesha_nojas: @_Vontethekidd & # 128079; & # 128079; & # 128079; & # 128079; & # 128588;"" Πήρα τα γοητευτικά lol "
193	3	1	2	0	1	"""@Migsmichelen: Αυτό το νέο twitter μπερδεύει τα σκατά από μένα."" Επιστρέψτε στη σκύλα της Νότιας Αμερικής "
194	3	0	3	0	1	"""@ Miikito_x3: Toto σημαίνει κώλο ή κόλπος;"" Νομίζω ότι το μουνί γιατί το toto santi είναι σαν άσχημο μουνί "
195	3	0	3	0	1	"""@MikelaHenry: αλλά τι γίνεται αν επιλέξει πραγματικά την άσχημη σκύλα πάνω σου; & # 58381;"" Ο κώλος της πρέπει να είναι παχύς! "
196	3	0	3	0	1	"""@MileyCyrus: η σκύλα δεν θα μπορούσε να σκοτώσει τη δική μου ατμόσφαιρα αν προσπαθήσατε. & # 127752; & # 127752; & # 127752;"" γιατί γιατί μου αρέσει ο μίλι: * "
197	3	0	3	0	1	"""@Montrell_: Είμαι κουρασμένος από σκύλες που λένε ότι μοιάζω με ένταση .. & # 128530;"" nigga you big af, φορέστε σφιχτά πουκάμισα και απαισιώστε όλους. "
198	6	0	0	6	2	"""@MotherJones: 10 πουλιά που μπορεί να μην δουν ποτέ τα εγγόνια σας, χάρη στην κλιματική αλλαγή "
199	3	0	3	0	1	"""@MvckFadden:"" Μείνε όμορφη σου σκύλα """" "
200	3	0	3	0	1	"""@NICKIMINAJ: #WutKinda  r μοβ. Celie ""άντρας, αυτό το κορίτσι έπαιζε απλώς στο κομμάτι της"" ηλίθιας σκαπάνης "". "
201	3	0	3	0	1	"""@NastyCopper: Τα χρήματα γίνονται ψηλότερα και οι σκύλες γίνονται θολές"" "
202	3	1	2	0	1	"""@NewsomeJade: Δεν έχω δει ποτέ μια σκύλα τόσο εμμονή με το nigga & # 128514;"" Είμαι εμμονή με το δικό μου & # 128529; "
203	3	0	2	1	1	"""@ Nicholas_ted33: Ο Κόμπε μείνει να μιλάει σκουπίδια. Αλλά ας μην ξεχνάμε το http://t.co/VH4tnEkvTP"" @ J_Austin12 Σκέφτηκα να το κάνω αυτό. Σμχ. "
204	3	2	1	0	0	"""@NoChillPaz:"" Τουλάχιστον δεν είμαι ψαράς ""http://t.co/RGJa7CfoiT""  Λφφα "
205	3	0	3	0	1	"""@No_FAKINGG: Οι άνθρωποι με ρωτούν πάντα με τι αναμιγνύομαι."" Είναι μια κακή ασιατική σκύλα lol "
206	3	2	1	0	0	"""@ NotoriousBM95: @_WhitePonyJr_ Η Ariza είναι φίδι και δειλός"", αλλά τουλάχιστον δεν είναι ανάπηρος σαν τον ήρωά σου Roach lmaoo "
207	3	0	1	2	2	"""@OSAY_it_aint_so: & # 8220; @IgnoreAllLaws: Προώθηση σπιτιού για φανταστικά σκουπίδια & # 8221; WHOA CHILL""  αυτή η παράσταση ήταν τα πάντα "
208	6	0	5	1	1	"""@OfficialReplay: Είμαι κουρασμένος με κλειδί."" ... αν είστε κουρασμένοι, να είστε ήσυχοι και να πάτε για ύπνο σκαπάνη! "
209	3	0	3	0	1	"""@PRAYINGFORHEAD: & # 8220; @macklemroe: Σταματήστε να φέρετε περίεργους ψεύτες στις αναφορές μου! @ PRAYINGFORHEAD & # 8221; http://t.co/cussDJesRK"" "
210	3	0	3	0	1	"""@PRETTyBOSs_BRAt: Δεν αγαπάμε αυτές τις τσάπες & # 128080; & # 128581;"" "
211	3	0	3	0	1	"""@PatrickQuelo: Αν το κορίτσι δεν μπορεί να έχει homeboys, είσαι ένας αδύναμος σκύλα! "
212	3	0	3	0	1	"""@ Patsfanjoe32: @ d_palomino52 Νομίζω ότι οι χειρότερες συμβουλές που σας έδωσα ήταν"" μην γίνετε μουνί και επιταχύνετε ""lol"" "
213	3	0	3	0	1	"""@PoemsPorn: Παραθέστε αυτό το tweet με το αγαπημένο σας ζώο."" Μουνί "
214	3	0	3	0	1	"""@Poetic_Success: Μισώ όταν οι στριπτιζέζες σου λένε ότι είναι"" χορευτές "". Σκαπάνη, οι χορευτές μπαλέτου δεν κάνουν το μουνί τους στο Μπετόβεν. "
215	3	0	3	0	1	"""@Poffalicious: Andrewbryant: Ο Poff έχει διπλή όραση μετά από 2 μπύρες  Poff: ... Διπλό μουνί & # 128526; ""smh "
216	3	0	3	0	1	"""@Poobie_: Όταν κάνετε bitches TWERK στον υπολογιστή ....  Εγώ: ""In ya & # 128089 ;, in ya damn & # 128089; & # 8252; & # 65039;"" "" "
217	3	0	3	0	1	"""@ProdsJewel_: & # 8220; @sreadthepeace: & # 8220; @yungmindless: @PeacePunkPrince Prince, This is art. Http://t.co/EPHRWxMBHr&#8221; κανείς δεν παίρνει τη σκύλα του! "
218	3	0	1	2	2	"""@ QUAN1T0: Το 61% της κοινωνικής πρόνοιας / κρατικής βοήθειας διεκδικείται από λευκούς. Έτσι, τώρα η μαύρη συκοφαντία είναι σκουπίδια τώρα."" "
219	3	0	3	0	1	"""@ QUAN1T0: Αυτές οι σκύλες δεν με νοιάζουν, απλώς παίζουν αυτόν τον ρόλο."" "
220	6	0	6	0	1	"""@Queen_Kaaat: Χρειάστηκε λίγος χρόνος για να με βρεις, αλλά κρυβόμουν στο ασβέστη.""  @Iemonaids dis bitch στο da λάθος δέντρο αδερφέ. "
221	6	3	2	1	0	"""@RTNBA: Κάνει νέα παπούτσια που θα κυκλοφορήσει από τη Nike / Jordan .... Ναι, υπάρχει λάμψη στα παπούτσια http://t.co/QCtPLxHEXM"" .... dudes a fag "
222	3	0	1	2	2	"""@RachieSoul: @DizzleOfficial inna di ghetto !!!"" Εσύ μόνος σου "
223	3	0	1	2	2	"""@RamBoutIt: & # 8220; @ Master11_: @ 20ToLife_ @RamBoutI hoes Austin & # 8221; μάθετε μας Ώστιν."" Σας διδάσκω πώς να κυρτώσετε; Αυτά είναι όλα όσα ξέρω "
224	3	1	2	0	1	"""@ReachtheeCLIMAX: οι σκύλοι δεν μπορούν να μαγειρέψουν, αλλά ξέρουν πώς να πιπιλίζουν το πουλί .."" s / o σε αυτά που μπορούν να κάνουν και τα δύο! "
225	3	0	3	0	1	"""@RenegadeMo: Οι λιπαρές τσάπες επιλέγονται"" lol "
226	3	0	3	0	1	"""@RiahSM: #hoesaintloyal"" καλά είναι τσάπες, κανείς δεν περιμένει να είναι πιστοί "
227	3	0	3	0	1	"""@RishaaWilliams: @TRESHON_SCROOGE @_Nevertrustt ol bitch ass"" http://t.co/AmcOinY0wG "
228	3	1	2	0	1	"""@RnadJorell: Bruh είμαι κουρασμένος από το niggas retweetin Miley Cyrus γυμνή που η σκύλα δεν έχει κανένα είδος κακού"" lmao "
229	3	0	3	0	1	"""@SacTownProdigy: Ακριβώς επειδή ο tony romo στο παιχνίδι mavs δεν σημαίνει ότι εξακολουθεί να μην είναι σκύλα. "
230	3	0	3	0	1	"""@SamJLayman: Σκατά, ο Freddie Highmore ήταν στο Charlie and the Chocolate Factory  Εγώ: * κυλάει στο πάτωμα, γελάει * "
231	3	1	2	0	1	"""@Samirahusic_:"" Δεν θέλω να κάνω σεξ με το gf μου γιατί νιώθω ότι την χρησιμοποιώ .. ""- ανώνυμος"" Whata fagot "
232	3	0	3	0	1	"""@SexualGxfs: @ Ένας από τους ακόλουθους σας με αυτό & # 128525; & # 128553; http://t.co/F1TJl9xnCT"" @ κάποιος, σκύλα αν δεν το κάνετε "
233	3	0	3	0	1	"""@Shaa_Jenkins: Αν είσαι σκύλα πάντα σαφώς νοιάζεται!"" Ή απλά μια ενοχλητική σκύλα! "
234	3	0	3	0	1	"""@ShanTaughtHer: Αυτές οι σκαπάνες γατόψαρου πιστεύουν ότι γλιστρούν .. Αλλά το niggas πιάνει & # 128524;"" "
235	3	0	3	0	1	"""@SheWentToJordan: Δεν μπορώ να ανησυχώ για μια σκύλα που δεν με ανησυχεί"" #real "
236	3	0	3	0	1	"""@ShowArrive: Οι πλευρικές τσάπες είναι για ανασφαλή niggas που δεν μπορούν να χειριστούν ένα πραγματικό."" "
237	3	0	3	0	1	"""@Shun_stokes: & # 128514; & # 128514; & # 128514; & # 128514; RT @ bluprint_4: Λμάο! Αυτή η σκύλα έρχεται στη σκηνή σαν να πρόκειται να σκατά!"" & # 128557; & # 128557; & # 128557; "
238	3	0	3	0	1	"""@Shun_stokes: Ο ξάδερφος μου είπε ότι μοιράζεται τσάπες με τα αδέρφια του. Είπε ότι η κοινή χρήση είναι φροντίδα και αγαπά τα αδέλφια του & # 128514;"" "
239	3	0	3	0	1	"""@SlimGirl_Probz: Είμαι πεινασμένος, αλλά θέλω να ξοδέψω τα χρήματά μου για φαγητό & # 128530;"" Προβλήματα με σκαπάνη & # 128514; & # 128514; & # 128514; & # 128128; "
240	6	0	6	0	1	"""@SmeegBaby: Dese hoes γίνετε LYIN σε όλους μας nigga"" "
241	3	0	3	0	1	"""@SnakecharmsDump: http://t.co/4b427dQZCV"" Ω, ναι, σκατά "
242	3	0	1	2	2	"""@SportsCenter: Ο Eli Manning μόλις έριξε την 27η αναχαίτιση του NFL με την κορυφαία σεζόν."" Κάδο απορριμμάτων "
243	3	0	1	2	2	"""@SportsCenter: Ο ανώτερος RB της USC Anthony Brown καλεί τον επικεφαλής προπονητή Steve Sarkisian ρατσιστή και εγκαταλείπει την ομάδα. & # 187; http://t.co/JOOsdSubIR"" Είναι σκύλα "
244	3	0	3	0	1	"""@StellaTex: Μαντέψτε τι; Έχω επίσης μηδενικό χρόνο για την απάντησή σας! Adios!"" Stfu μουνί "
245	3	0	1	2	2	"""@Stephenwildboy: Chilling & # 128069; & # 8482; http://t.co/mik3iPNle6"" σέξι πατάρι "
246	3	0	3	0	1	"""@Strap__: Δεν μοιράζομαι σκύλα αν κάνεις νάρκες & # 128175;"" "
247	3	0	3	0	1	"""@SukMySweetness: τα χρήματα εντυπωσιάζουν μόνο τα απλά σπασμένα σκύλα"" "
248	3	0	2	1	1	"""@Sylvieamx: #Pisces δεν θα είναι ποτέ σκύλα κανενός, δεν αφήνουν τους ανθρώπους να τους ελέγχουν ή να τους αλλάζουν."" Rigghhht "
250	3	0	1	2	2	"""@TEE_JONEZ: @ 16stanleys @KingCuh tuku ho idk μπλα μπλα μπλα"" & # 128514; & # 128514; & # 128514; "
251	3	0	1	2	2	"""@TEE_JONEZ: @KingCuh @ 16stanleys Δεν είμαι τρελός καχ χαχαχα"" υπέροχα .. tuku ho ita! & # 128514; & # 128514; "
252	3	0	3	0	1	"""@TayKnosBest: Αυτές οι τσάπες είναι τρελές"" "
253	3	0	3	0	1	"""@Taylorr_Babee: Δεν πρόκειται ποτέ να είσαι σκύλα."" Κέβιν Χαρτ. (: "
254	3	0	3	0	1	"""@ThatniggaTroy: Oomf, σκατά λοιπόν καλά ..."", μην είσαι σκύλα. "
255	3	1	2	0	1	"""@TheGamerKingKev: Αναρωτιέμαι αν το κορίτσι που έδωσε κεφάλι σε 24 αγόρια για ένα ποτό στο magaluf έχει twitter"" πιθανότατα στέλνει γυμνά για fags "
256	3	0	3	0	1	"""@TheNewSAT: #NewSATQuestions  Ναι, σκύλα, ναι σκύλα, τηλεφώνησέ με _______:  α.) Ίσως  β.) Steve-O  γ.) Αργότερα  δ.) Jesse Pinkman ""  @πολυβόλο Kelly "
257	3	0	3	0	1	"""@TheNymphoTweets: Hickies ανάμεσα στους μηρούς της ακριβώς από το μουνί της & gt; & gt; & gt;"" Είναι μόνο σωστό "
258	3	0	3	0	1	"""@TheOneMiss_Luu: Θα με αγαπούσες ακόμα όταν δεν είμαι πλέον νέος και όμορφος;"" Όχι. Άσχημος πίθηκος. "
259	3	1	2	0	1	"""@ TheRealRickyB21: @JetsAndASwisher @Gook____ θα έρθεις από μπροστά."" Σκύλα δεν έρχομαι "
260	3	1	2	0	1	"""@ TheRealRickyB21: @JetsAndASwisher fagot bitch"" http://t.co/2HyyAbk4eH "
261	3	0	3	0	1	"""@The_Realist_Sam: @ Madrid2_ ναι, είμαι στο iPad μου. Δεν δουλεύω αυτήν την Παρασκευή. Ας παίξουμε αυτό το fagot @TropicalBlanket"" δουλεύω 2-5 "
262	3	0	1	2	2	"""@ Theo17100: http://t.co/BYj1HOyhmG"" αυτό το κλίμα "
263	3	2	1	0	0	"""@TheoMaxximus: #GerrysHalloweenParty http://t.co/3ycrSrnjHc"" Απόκριες ήταν χθες ηλίθιος ψαράς "
264	3	0	2	1	1	"""@TheoMaxximus: Chrus ακόμα supahot tho"" * περπατά μέχρι τον δάσκαλο με δοκιμή, πέφτει δοκιμή σε αυτό το σκύλο fohead * http://t.co/nb5VgdssgI "
265	3	0	3	0	1	"""@ Thornton25: & # 8220; @KantKeepAhBYTCH: Μου αρέσει να τρώω μουνί lol. Ποτέ δεν γεμίζω lol"" # Μπορώ να φάω αυτό το σκατά για πάντα lol ""και ποτέ. "
266	3	0	3	0	1	"""@Tmacc_GFG: & # 8220; @VoiceOfDStreetz:"" @Tmacc_GFG: & # 8220; @tizzimarie: No slushes "" ""& # 127815; & # 127815; & # 127868; "
267	3	0	2	1	1	"""@Tmacc_GFG: & # 8220; @tizzimarie: Χωρίς slushes & # 8221; "
268	3	1	2	0	1	"""@Tmacc_GFG: BOBBY BITCH-by @ BobbyShmurdaGS9 να με κάνει να ζήσω σαν σκατά"" κόλαση ναι, παίζω αυτή τη σκαπάνη πριν από την προπόνηση μου "
269	3	0	3	0	1	"""@TreLeKidd: Yo bitch είναι Gucci Mane RT @JabariTheGreat: My bitch a stoner & # 128175; & # 128175; http://t.co/lt9LIJjpg9""&#128514;&#128514;&#128514;&#128514 ; & # 128514; & # 128514; "
270	3	0	3	0	1	"""@TweetGameLazy: Μπορώ να οδηγήσω τη σκύλα σου χωρίς χειρολαβές"" "
271	3	0	3	0	1	"""@TyJonCuffee: Και αν δεν είσαι σκαπάνη σηκωθείτε από το traphoussseeeee μου"" "
272	3	0	0	3	2	"""@UberFacts: 15 θλιβεροί θάνατοι από τηλεοπτικούς χαρακτήρες είμαστε ακόμα πικροί ... http://t.co/uLclFUF8nC http://t.co/1RXYQOOsM0""ned stark ήταν ο άντρας "
